Fecha,Medias,Desviaciones
2018/01/17,11.524864196777344,0.2762214243412018
2018/01/24,12.573280334472656,0.3250178098678589
2018/01/31,12.355557441711426,0.15376043319702148
2018/02/12,10.802577018737793,0.42110535502433777
2018/02/20,12.962960243225098,0.28663313388824463
2018/02/27,12.908258438110352,0.15716707706451416
2018/03/07,13.51704216003418,0.16973310708999634
2018/03/13,15.187907218933105,0.24125437438488007
2018/03/26,13.194050788879395,0.2170085459947586
2018/04/05,16.716062545776367,0.4494665861129761
2018/04/17,17.312650680541992,0.24110382795333862
2018/04/27,18.495742797851562,0.11525693535804749
2018/05/02,18.55766487121582,0.3040345311164856
2018/05/11,21.590599060058594,0.39861762523651123
2018/05/16,21.545583724975586,0.3699420690536499
2018/05/22,22.81941032409668,0.37565308809280396
2018/05/30,23.784318923950195,0.3355846107006073
2018/06/08,23.973134994506836,0.3095138967037201
2018/06/12,24.837888717651367,0.36693650484085083
2018/06/20,26.350177764892578,0.655443012714386
2018/06/26,27.537517547607422,0.2597006559371948
2018/07/04,27.764522552490234,0.3433232009410858
2018/07/10,27.926950454711914,0.195634663105011
2018/07/19,28.111995697021484,0.31534767150878906
2018/07/24,28.90962791442871,0.23963406682014465
2018/08/03,29.962982177734375,0.4267817735671997
2018/08/09,30.478622436523438,0.25274601578712463
2018/08/14,30.16277313232422,0.2310817539691925
2018/08/23,28.990205764770508,0.22045165300369263
2018/08/29,28.9088191986084,0.2520577907562256
2018/09/04,28.66253089904785,0.18242301046848297
2018/09/13,26.545242309570312,0.21682149171829224
2018/09/20,26.91081428527832,0.25050780177116394
2018/10/03,24.82474708557129,0.5703269243240356
2018/10/10,22.607418060302734,0.4138491451740265
2018/10/17,22.055707931518555,0.187887042760849
2018/10/31,17.4352970123291,0.27965113520622253
2018/11/07,16.146028518676758,0.31023797392845154
2018/11/21,16.402591705322266,0.2744523286819458
2018/11/28,15.274772644042969,0.21073299646377563
2018/12/04,14.654425621032715,0.2736963629722595
2018/12/11,14.675862312316895,0.4487943649291992
2018/12/19,13.398909568786621,0.3006821572780609
2018/12/26,13.245550155639648,0.7257019877433777


